refname,colonisz,invasd,total,alien,nonnative,neobiota,nonindigenous,introduced,naturalized,weed,pest,exotic,n_obs,refnum,invasive_species,trophic_invader,response_var,habitat_type,study_type,citations,fund_NSF,fund_FWS,fund_NOAA,fund_EPA,fund_USDA,fund_conserv,Funding.Sources,Funding.notes,Journal,journal_category,pubyear,impactfactor,impactfactor_year,lastauth_country,carp,zebra_mussel,phragmites,spartina,last_author_region,same_first_author,last_author_english,yi,vi,control_type,dataset,NMDS1full_text,NMDS2full_text,FWS_NOAA,EPA_USDA_conserv,citationsyr,sentiment
mitchell2011,0,0.005557761,2519,0,0,0,0,0,0,0,0,0.000396983,3,103,Typha glauca,Primary-producer,Physiochemistry,Lake,Observational,29,0,0,1,0,0,0,NOAA Illinois-Indiana Sea Grant Program,Grant No. 2006-02560-08,Wetlands,Ecosystem,2011,1.07,2011,USA,0,0,0,0,North America,mitchell,1,0.394136808,0.217776744,NA,gallardo,0.862422974,-0.270392778,1,0,5.272727273,-0.012778921
mortl2003,0.000346741,0.000346741,2884,0,0,0,0,0,0,0,0,0,1,104,Dreissena polymorpha,Filter-collector,Abundance,Lake,Manipulative,65,1,0,0,0,0,0,German Research Foundation (DFG),"Within the Collaborative Research Center SFB 454 ""Littoral Zone of Lake Constance""",International Review of Hydrobiology ,Ecosystem,2003,0.741,2003,Germany,0,1,0,0,Europe,mortl,0,2.02,0.37,NA,gallardo,-0.851556833,-0.586129372,0,0,4.814814815,0.03541779
mortl2003,0.000346741,0.000346741,2884,0,0,0,0,0,0,0,0,0,3,104,Dreissena polymorpha,Filter-collector,Physiochemistry,Lake,Manipulative,65,1,0,0,0,0,0,German Research Foundation (DFG),"Within the Collaborative Research Center SFB 454 ""Littoral Zone of Lake Constance""",International Review of Hydrobiology ,Ecosystem,2003,0.741,2003,Germany,0,1,0,0,Europe,mortl,0,1.434,0.321409937,NA,gallardo,-0.851556833,-0.586129372,0,0,4.814814815,0.03541779
nalepa2003,0,0,7145,0,0,0,0,0,0,0,0,0,6,105,Dreissena polymorpha,Filter-collector,Abundance,Lake,Observational,88,0,0,1,0,0,0,GLERL (Great Lakes Env Research Lab-NOAA) Contribution No. 1246.,NA,Journal of Great Lakes Research,Ecosystem,2003,0.731,2003,USA,0,1,0,0,North America,nalepa,1,-0.359769566,0.366041791,NA,gallardo,-1.231873764,-0.309902452,1,0,6.518518519,0.05638664
nalepa2003,0,0,7145,0,0,0,0,0,0,0,0,0,2,105,Dreissena polymorpha,Filter-collector,Diversity,Lake,Observational,88,0,0,1,0,0,0,GLERL (Great Lakes Env Research Lab-NOAA) Contribution No. 1246.,NA,Journal of Great Lakes Research,Ecosystem,2003,0.731,2003,USA,0,1,0,0,North America,nalepa,1,0.062561983,0.656058856,NA,gallardo,-1.231873764,-0.309902452,1,0,6.518518519,0.05638664
neira2005,0,0.001182266,5075,0,0.000197044,0,0.000197044,0.000197044,0,0,0,0.000197044,6,107,Spartina alterniflora,Primary-producer,Abundance,Estuary,Observational,117,1,0,0,0,0,0,National Science Foundation Biocomplexity Program ,DEB 0083583,Marine Ecology Progress Series,Ecosystem,2005,1.874,2005,USA,0,0,0,1,North America,neira,1,-0.245755677,0.190206581,NA,gallardo,0.629863148,-0.30467232,0,0,10.17391304,0.065247962
neira2005,0,0.001182266,5075,0,0.000197044,0,0.000197044,0.000197044,0,0,0,0.000197044,3,107,Spartina alterniflora,Primary-producer,Diversity,Estuary,Observational,117,1,0,0,0,0,0,National Science Foundation Biocomplexity Program ,DEB 0083583,Marine Ecology Progress Series,Ecosystem,2005,1.874,2005,USA,0,0,0,1,North America,neira,1,-0.18815989,0.270614585,NA,gallardo,0.629863148,-0.30467232,0,0,10.17391304,0.065247962
neira2005,0,0.001182266,5075,0,0.000197044,0,0.000197044,0.000197044,0,0,0,0.000197044,3,107,Spartina alterniflora,Primary-producer,Physiochemistry,Estuary,Observational,117,1,0,0,0,0,0,National Science Foundation Biocomplexity Program ,DEB 0083583,Marine Ecology Progress Series,Ecosystem,2005,1.874,2005,USA,0,0,0,1,North America,neira,1,0.527837838,0.268285744,NA,gallardo,0.629863148,-0.30467232,0,0,10.17391304,0.065247962
neira2006,0.000151768,0.001972985,6589,0,0.000151768,0,0.000151768,0.00075884,0,0,0,0,3,106,Spartina alterniflora,Primary-producer,Abundance,Estuary,Observational,114,1,0,0,0,0,0,National Science Foundation Biocomplexity Program ,DEB 0083584,Ecological Applications,Conservation,2006,3.256,2006,USA,0,0,0,1,North America,neira,1,-0.435586854,0.309474794,NA,gallardo,0.255357023,-0.308036301,0,0,10.85714286,0.013111484
neira2006,0.000151768,0.001972985,6589,0,0.000151768,0,0.000151768,0.00075884,0,0,0,0,2,106,Spartina alterniflora,Primary-producer,Diversity,Estuary,Observational,114,1,0,0,0,0,0,National Science Foundation Biocomplexity Program ,DEB 0083587,Ecological Applications,Conservation,2006,3.256,2006,USA,0,0,0,1,North America,neira,1,-1.712881356,0.383560483,NA,gallardo,0.255357023,-0.308036301,0,0,10.85714286,0.013111484
neira2006,0.000151768,0.001972985,6589,0,0.000151768,0,0.000151768,0.00075884,0,0,0,0,1,106,Spartina alterniflora,Primary-producer,Physiochemistry,Estuary,Observational,114,1,0,0,0,0,0,National Science Foundation Biocomplexity Program ,DEB 0083589,Ecological Applications,Conservation,2006,3.256,2006,USA,0,0,0,1,North America,neira,1,1.91,0.31,NA,gallardo,0.255357023,-0.308036301,0,0,10.85714286,0.013111484
nystrom1999,0,0,4336,0,0,0,0,0.001153137,0,0,0,0.001153137,3,108,Oncorhynchus mykiss,Predator,Abundance,Lake,Manipulative,134,0,0,0,1,0,0,Swedish Environmental Protection Agency,Grant no. 13414 to Wilhelm Graneli,OIKOS,General,1999,2.109,1999,Sweden,0,0,0,0,Europe,nystrom,0,-0.357438254,0.399022355,NA,gallardo,-0.505235572,0.529138815,0,1,7.657142857,0.088853908
nystrom1999,0,0,4336,0,0,0,0,0.001153137,0,0,0,0.001153137,3,108,Pacifastacus leniusculus,Omnivore,Abundance,Lake,Manipulative,134,0,0,0,1,0,0,Swedish Environmental Protection Agency,Grant no. 13414 to Wilhelm Graneli,OIKOS,General,1999,2.109,1999,Sweden,0,0,0,0,Europe,nystrom,0,-0.623003934,0.475853488,NA,gallardo,-0.505235572,0.529138815,0,1,7.657142857,0.088853908
nystrom1999,0,0,4336,0,0,0,0,0.001153137,0,0,0,0.001153137,3,108,several fish spp.,Predator,Abundance,Lake,Manipulative,134,0,0,0,1,0,0,Swedish Environmental Protection Agency,Grant no. 13414 to Wilhelm Graneli,OIKOS,General,1999,2.109,1999,Sweden,0,0,0,0,Europe,nystrom,0,-0.699381201,0.537546054,NA,gallardo,-0.505235572,0.529138815,0,1,7.657142857,0.088853908
osland2011,0,0.000308119,6491,0,0.000154059,0,0,0,0,0.000154059,0,0,4,109,Typha sp.,Primary-producer,Diversity,Estuary,Manipulative,17,1,0,0,0,0,1,(1) Fulbright Fellowship (2) NSF IRES Grant (3) OTS Research Fellowship (4) a Duke University Graduate School Pre-Dissertation Research Travel Award (5) Duke University Provost's Pre Dissertation International Field Research Grant (6) The Duke Wetland Center Case Studies Endowment,NA,Ecological Applications,Conservation,2011,4.83,2011,USA,0,0,0,0,North America,osland,1,-4.433967771,1.135752767,NA,gallardo,-0.838586154,0.01844233,0,1,3.090909091,0.06708206
ozersky2011,0,0.000541712,3692,0,0,0,0,0.000270856,0,0,0,0,2,110,Dreissena polymorpha,Filter-collector,Abundance,Lake,Mesocosm,19,0,0,0,1,0,1,(1) Environment Canada (2) Ontario Ministry of Natural Resources,(1) Lake Simcoe Clean Up Fund (LSCUF) grant (2) Provided funding to DOE,North American Benthological Society,Ecosystem,2011,2.8,2011,Canada,0,1,0,0,North America,ozersky,1,-0.213333333,0.449965705,NA,gallardo,-0.762168186,-0.077526268,0,1,3.454545455,0.167229088
ozersky2011,0,0.000541712,3692,0,0,0,0,0.000270856,0,0,0,0,2,110,Dreissena polymorpha,Filter-collector,Physiochemistry,Lake,Mesocosm,19,0,0,0,1,0,1,(1) Environment Canada (2) Ontario Ministry of Natural Resources,(1) Lake Simcoe Clean Up Fund (LSCUF) grant (2) Provided funding to DOE,North American Benthological Society,Ecosystem,2011,2.8,2011,Canada,0,1,0,0,North America,ozersky,1,1.12970297,0.502469151,NA,gallardo,-0.762168186,-0.077526268,0,1,3.454545455,0.167229088
ozersky2011,0,0.000541712,3692,0,0,0,0,0.000270856,0,0,0,0,1,110,Dreissena spp.,Filter-collector,Abundance,Lake,Observational,19,0,0,0,1,0,1,(1) Environment Canada (2) Ontario Ministry of Natural Resources,(1) Lake Simcoe Clean Up Fund (LSCUF) grant (2) Provided funding to DOE,North American Benthological Society,Ecosystem,2011,2.8,2011,Canada,0,1,0,0,North America,ozersky,1,2.33,0.07,NA,gallardo,-0.762168186,-0.077526268,0,1,3.454545455,0.167229088
pace1998,0,0,5267,0,0,0,0,0,0,0,0,0,2,112,Dreissena polymorpha,Filter-collector,Abundance,River,Observational,152,1,0,0,0,0,1,(1) Hudson River Foundation (2) National Science Foundation,No grant numbers provided,Freshwater Biology,Ecosystem,1998,1.401,1998,USA,0,1,0,0,North America,pace,1,-1.63840884,0.625640004,NA,gallardo,0.18241579,-0.515972859,0,1,8.216216216,0.022619189
pelicice2008,0,0.000236518,4228,0,0.001655629,0,0,0.001419111,0,0,0,0,1,113,Cichla kelberi,Predator,Abundance,Lake,Observational,92,1,0,0,0,0,0,(1)CAPES/CNPq,Provided a scholarship for the first author,Biological Invasions,Invasions,2008,2.46,2008,Brazil,0,0,0,0,Central and South America,pelicice,0,-1.18,0.15,NA,gallardo,-0.031673243,0.628957375,0,0,10.82352941,0.043308617
pelicice2008,0,0.000236518,4228,0,0.001655629,0,0,0.001419111,0,0,0,0,1,113,Cichla kelberi,Predator,Diversity,Lake,Observational,92,1,0,0,0,0,0,(1)CAPES/CNPq,Provided a scholarship for the first author,Biological Invasions,Invasions,2008,2.46,2008,Brazil,0,0,0,0,Central and South America,pelicice,0,-1.38,0.15,NA,gallardo,-0.031673243,0.628957375,0,0,10.82352941,0.043308617
penk2015,0,0.004679457,4274,0,0,0,0,0.001169864,0,0,0,0,5,222,Hemimysis anomala,Predator,Abundance,Lake,Mesocosm,3,1,0,0,0,0,0,"Irish Research Council (ECS/2009/01, GOIPD/2014/129), Ecological Consultancy Services Limited",,Journal of Animal Ecology,General,2015,4.827,2015,Ireland,0,0,0,0,Europe,penk,1,-0.340659448,0.367742989,native species,new,0.42653931,-0.082226457,0,0,2,0.084379989
penk2015,0,0.004679457,4274,0,0,0,0,0.001169864,0,0,0,0,1,222,Hemimysis anomala,Predator,Diversity,Lake,Mesocosm,3,1,0,0,0,0,0,"Irish Research Council (ECS/2009/01, GOIPD/2014/129), Ecological Consultancy Services Limited",,Journal of Animal Ecology,General,2015,4.827,2015,Ireland,0,0,0,0,Europe,penk,1,-1.6422155,0.668554484,native species,new,0.42653931,-0.082226457,0,0,2,0.084379989
peters2013,0,0.004172685,6231,0,0.000160488,0,0,0.000962927,0,0,0,0,1,114,Orconectes rusticus,Omnivore,Abundance,Lake,Observational,12,1,0,0,0,0,1,(1) National Science Foundation (2) University of Notre Dame Environmental Research Center,"(1) Graduate Research Fellowship and Integrated Systems for Invasive Species (ISIS) project (DML, P.I.: DEB 02-13698) ",Biological Invasions,Invasions,2013,2.448,2013,USA,0,0,0,0,North America,peters,1,-0.9,0.33,NA,gallardo,0.57437084,0.09042404,0,1,3.428571429,0.047316931
peters2013,0,0.004172685,6231,0,0.000160488,0,0,0.000962927,0,0,0,0,1,114,Orconectes rusticus,Omnivore,Diversity,Lake,Observational,12,1,0,0,0,0,1,(1) National Science Foundation (2) University of Notre Dame Environmental Research Center,"(1) Graduate Research Fellowship and Integrated Systems for Invasive Species (ISIS) project (DML, P.I.: DEB 02-13698) ",Biological Invasions,Invasions,2013,2.448,2013,USA,0,0,0,0,North America,peters,1,-2,0.49,NA,gallardo,0.57437084,0.09042404,0,1,3.428571429,0.047316931
peters2013,0,0.004172685,6231,0,0.000160488,0,0,0.000962927,0,0,0,0,1,114,Orconectes rusticus,Omnivore,Physiochemistry,Lake,Observational,12,1,0,0,0,0,1,(1) National Science Foundation (2) University of Notre Dame Environmental Research Center,"(1) Graduate Research Fellowship and Integrated Systems for Invasive Species (ISIS) project (DML, P.I.: DEB 02-13698) ",Biological Invasions,Invasions,2013,2.448,2013,USA,0,0,0,0,North America,peters,1,-1.04,0.34,NA,gallardo,0.57437084,0.09042404,0,1,3.428571429,0.047316931
pothoven2012,0,0.000477783,4186,0,0,0,0,0,0,0,0,0,2,115,Alosa pseudoharengus,Predator,Abundance,Lake,Manipulative,16,0,0,1,0,0,0,National Oceanic and Atmospheric Administration Center for Sponsored Coastal Ocean Research. GLERL contribution 1643,,Aquatic Ecology,General,2012,1.378,2012,USA,0,0,0,0,North America,pothoven,1,-0.469090909,0.165144565,NA,gallardo,-0.917823619,-0.032313884,1,0,3.555555556,0.082603537
pothoven2012,0,0.000477783,4186,0,0,0,0,0,0,0,0,0,1,115,Alosa pseudoharengus,Predator,Physiochemistry,Lake,Observational,16,0,0,1,0,0,0,National Oceanic and Atmospheric Administration Center for Sponsored Coastal Ocean Research. GLERL contribution 1645,,Aquatic Ecology,General,2012,1.378,2012,USA,0,0,0,0,North America,pothoven,1,0.05,0.05,NA,gallardo,-0.917823619,-0.032313884,1,0,3.555555556,0.082603537
preston2012,0,0.010878901,3493,0,0.007443458,0,0,0.000572574,0,0,0,0,2,116,Gambusia holbrooki,Omnivore,Abundance,Lake,Mesocosm,34,1,0,0,0,0,0,"NSF grant (DEB-0553768), a Packard Fellowship to P. T. J. Johnson, and an NSF fellowship to D. L. Preston",,Ecology,General,2012,5.175,2012,USA,0,0,0,0,North America,preston,1,-0.011005917,0.649988621,NA,gallardo,0.94590162,0.21482741,0,0,7.555555556,0.189626907
preston2012,0,0.010878901,3493,0,0.007443458,0,0,0.000572574,0,0,0,0,2,116,Gambusia holbrooki,Omnivore,Physiochemistry,Lake,Mesocosm,34,1,0,0,0,0,0,"NSF grant (DEB-0553768), a Packard Fellowship to P. T. J. Johnson, and an NSF fellowship to D. L. Preston",,Ecology,General,2012,5.175,2012,USA,0,0,0,0,North America,preston,1,0.765384615,0.496138938,NA,gallardo,0.94590162,0.21482741,0,0,7.555555556,0.189626907
reed2004,0.000804505,0,2486,0,0,0,0,0,0,0,0,0,1,117,Dreissena polymorpha,Filter-collector,Abundance,Lake,Observational,15,0,0,1,0,0,0,"the University of Wisconsin Sea Grant Institute under grants from the National Sea Grant College Program, National Oceanic & Atmospheric Administration, U.S. Department of Commerce, and from the State of Wisconsin; Federal grant number NA86RG0047 project number R/LR-86-PD and in part by a grant from the University of Wisconsin- Green Bay Research Council",,Journal of Great Lakes Research,Ecosystem,2004,0.645,2004,USA,0,1,0,0,North America,reed,1,1.64,0.32,NA,gallardo,-0.670495355,-0.446324703,1,0,1.2,0.071581338
reed2004,0.000804505,0,2486,0,0,0,0,0,0,0,0,0,1,117,Dreissena polymorpha,Filter-collector,Diversity,Lake,Observational,15,0,0,1,0,0,0,"the University of Wisconsin Sea Grant Institute under grants from the National Sea Grant College Program, National Oceanic & Atmospheric Administration, U.S. Department of Commerce, and from the State of Wisconsin; Federal grant number NA86RG0047 project number R/LR-86-PD and in part by a grant from the University of Wisconsin- Green Bay Research Council",,Journal of Great Lakes Research,Ecosystem,2004,0.645,2004,USA,0,1,0,0,North America,reed,1,2.17,0.39,NA,gallardo,-0.670495355,-0.446324703,1,0,1.2,0.071581338
reissig2006,0,0.000844832,3551,0,0,0,0.000281611,0.004787384,0,0,0,0.000563222,2,118,several fish spp.,Predator,Abundance,Lake,Observational,63,1,0,0,0,0,0,"Foncyt PICT 01äóñ13395, CONICET PIP 6507 and UNC B119",,Biological Conservation,Conservation,2006,2.854,2006,Argentina,0,0,0,0,Central and South America,reissig,0,1.030818182,0.524057596,NA,gallardo,-0.241765744,0.40364169,0,0,6,0.028027716
reissig2006,0,0.000844832,3551,0,0,0,0.000281611,0.004787384,0,0,0,0.000563222,1,118,several fish spp.,Predator,Diversity,Lake,Observational,63,1,0,0,0,0,0,"Foncyt PICT 01äóñ13395, CONICET PIP 6507 and UNC B121",,Biological Conservation,Conservation,2006,2.854,2006,Argentina,0,0,0,0,Central and South America,reissig,0,-1.31,0.35,NA,gallardo,-0.241765744,0.40364169,0,0,6,0.028027716
ricciardi1997,0.000188644,0,5301,0,0,0,0,0,0,0,0.000188644,0,4,119,Dreissena polymorpha,Filter-collector,Abundance,Lake,Manipulative,263,1,0,0,0,0,0,a doctoral fellowship to A.R. and operating grants to F.G.W. and J.B.R. from the Natural Sciences and Engineering Research Council of Canada,,Canadian Journal of Fisheries and Aquatic Sciences,Conservation,1997,1.324,1997,Canada,0,1,0,0,North America,ricciardi,1,3.589097562,0.407229019,NA,gallardo,-0.473104646,-0.469049614,0,0,13.48717949,0.069381671
ricciardi1997,0.000188644,0,5301,0,0,0,0,0,0,0,0.000188644,0,1,119,Dreissena polymorpha,Filter-collector,Abundance,Lake,Observational,263,1,0,0,0,0,0,a doctoral fellowship to A.R. and operating grants to F.G.W. and J.B.R. from the Natural Sciences and Engineering Research Council of Canada,,Canadian Journal of Fisheries and Aquatic Sciences,Conservation,1997,1.324,1997,Canada,0,1,0,0,North America,ricciardi,1,1.33,0.25,NA,gallardo,-0.473104646,-0.469049614,0,0,13.48717949,0.069381671
richburg2001,0,0.001390047,3597,0,0.000556019,0,0,0.000278009,0,0,0,0,1,120,Phragmites australis,Primary-producer,Diversity,Lake,Observational,69,0,1,0,0,0,1,"The Nature Conservancy and the Biodiversity Initiative of the Massachusetts Department of Fisheries, Wildlife, and Environmental Law Enforcement",,Wetlands,Ecosystem,2001,1.137,2001,USA,0,0,1,0,North America,richburg,1,1.27,0.36,NA,gallardo,-0.024628675,-0.05062022,1,1,4.451612903,0.018540043
ruginis2014,0,0.000462463,6487,0,0,0,0,0.000308309,0,0,0,0,3,198,Dreissena polymorpha,Filter-collector,Physiochemistry,Estuary,Observational,2,1,0,0,0,0,0,Research Council of Lithuania Dreissena project No. LEK-12023,,Aquatic Sciences,General,2014,2.706,2014,Lithuania,0,1,0,0,Europe,ruginis,0,2.41008387,0.370976074,uninvaded,new,-0.758987528,-0.34305551,0,0,0.8,0.051517439
ruokonen2012,0.000203169,0.001422186,4922,0,0.001015847,0,0.000406339,0.000812678,0,0,0,0,4,121,Pacifastacus leniusculus,Omnivore,Abundance,River,Observational,10,0,1,0,0,0,0,the Maj and Tor Nessling Foundation and the Crayfish Research Program of the Finnish Game and Fisheries Institute,,Biological Invasions,Invasions,2012,2.509,2012,Finland,0,0,0,0,Europe,ruokonen,0,0.128890115,0.267656876,NA,gallardo,-0.027470869,0.257701176,1,0,2.222222222,0.073281592
ruokonen2014,0,0.001835873,5447,0,0.001835873,0,0,0.000917936,0,0,0,0,4,199,Pacifastacus leniusculus,Omnivore,Abundance,Lake,Observational,12,0,1,0,0,0,0,"Maj and Tor Nessling Foundation, Crayfish Research Program of the Finnish Game and Fisheries Institute",,Freshwater Biology,Ecosystem,2014,2.738,2014,Finland,0,0,0,0,Europe,ruokonen,0,0.031689114,0.317835095,uninvaded,new,0.06442774,0.200636032,1,0,4.8,0.034379271
ruokonen2014,0,0.001835873,5447,0,0.001835873,0,0,0.000917936,0,0,0,0,4,199,Pacifastacus leniusculus,Omnivore,Diversity,Lake,Observational,12,0,1,0,0,0,0,"Maj and Tor Nessling Foundation, Crayfish Research Program of the Finnish Game and Fisheries Institute",,Freshwater Biology,Ecosystem,2014,2.738,2014,Finland,0,0,0,0,Europe,ruokonen,0,-0.340591318,0.329725166,uninvaded,new,0.06442774,0.200636032,1,0,4.8,0.034379271
scharfy2009,0,0.005109862,5871,0.000851644,0,0,0,0.000170329,0,0,0,0,1,122,Solidago gigantea,Primary-producer,Abundance,Lake,Observational,35,1,0,0,0,0,0,Swiss National Science Foundation within the project grant 2-77669,,Journal of Vegetation Science,General,2009,2.376,2009,Switzerland,0,0,0,0,Europe,scharfy,0,1.42,0.18,NA,gallardo,0.885949449,-0.073749799,0,0,4.666666667,0.009592609
scharfy2009,0,0.005109862,5871,0.000851644,0,0,0,0.000170329,0,0,0,0,1,122,Solidago gigantea,Primary-producer,Diversity,Lake,Observational,35,1,0,0,0,0,0,Swiss National Science Foundation within the project grant 2-77670,,Journal of Vegetation Science,General,2009,2.376,2009,Switzerland,0,0,0,0,Europe,scharfy,0,-0.35,0.15,NA,gallardo,0.885949449,-0.073749799,0,0,4.666666667,0.009592609
schilling2009,0,0,4712,0,0.000424448,0,0,0.005305603,0.000212224,0,0,0,9,123,Salvelinus fontinalis,Predator,Abundance,Lake,Observational,29,1,1,0,0,0,1,"Maine Department of Inland Fisheries and Wildlife, the Maine Outdoor Heritage Fund, the National Science Foundation, the USGS-Maine Cooperative Fish and Wildlife Research Unit and University of Maine",,Biological Conservation,Conservation,2009,3.167,2009,USA,0,0,0,0,North America,schilling,1,-1.690683604,0.228820359,NA,gallardo,0.122978375,1.073343489,1,1,3.866666667,0.088054405
schilling2009,0,0,4712,0,0.000424448,0,0,0.005305603,0.000212224,0,0,0,2,123,Salvelinus fontinalis,Predator,Diversity,Lake,Observational,29,1,1,0,0,0,1,"Maine Department of Inland Fisheries and Wildlife, the Maine Outdoor Heritage Fund, the National Science Foundation, the USGS-Maine Cooperative Fish and Wildlife Research Unit and University of Maine",,Biological Conservation,Conservation,2009,3.167,2009,USA,0,0,0,0,North America,schilling,1,-9.565699266,4.315371531,NA,gallardo,0.122978375,1.073343489,1,1,3.866666667,0.088054405
schilling2009,0,0,4712,0,0.000424448,0,0,0.005305603,0.000212224,0,0,0,3,123,several fish spp.,Predator,Abundance,Lake,Observational,29,1,1,0,0,0,1,"Maine Department of Inland Fisheries and Wildlife, the Maine Outdoor Heritage Fund, the National Science Foundation, the USGS-Maine Cooperative Fish and Wildlife Research Unit and University of Maine",,Biological Conservation,Conservation,2009,3.167,2009,USA,0,0,0,0,North America,schilling,1,-1.485084746,0.373107276,NA,gallardo,0.122978375,1.073343489,1,1,3.866666667,0.088054405
schooler2006,0,0.011793917,6444,0,0,0,0,0.001707014,0,0.000310366,0.000155183,0.000155183,2,124,Lythrum salicaria,Primary-producer,Diversity,Lake,Observational,65,0,0,0,0,1,1,"Oregon Department of Agriculture: Noxious Weed Board, Lower Columbia River Estuary Partnership, USDI-FWS, Port of Portland, Portland Metro Parks and Greenspaces, Bonneville Power Administration and the Columbia Slough Watershed Council",,Diversity and Distributions,Invasions,2006,3.441,2006,USA,0,0,0,0,North America,schooler,1,-2.008,0.883176087,NA,gallardo,0.504144955,-0.168907694,0,1,6.19047619,0.054638913
scott2012,0,0.002439686,7378,0,0.000542152,0,0,0.000135538,0,0,0,0,4,125,Hypostomus plecostomus,Omnivore,Abundance,River,Manipulative,7,1,1,0,0,0,0,Texas State University Research Enhancement Program grant and Texas Parks and Wildlife State Wildlife Grant to YZ and WHN,,Aquatic Sciences,General,2012,2.602,2012,USA,0,0,0,0,North America,scott,1,-1.428424989,0.473044736,NA,gallardo,0.152990017,0.188432902,1,0,1.555555556,0.049164103
scott2012,0,0.002439686,7378,0,0.000542152,0,0,0.000135538,0,0,0,0,8,125,Hypostomus plecostomus,Omnivore,Physiochemistry,River,Manipulative,7,1,1,0,0,0,0,Texas State University Research Enhancement Program grant and Texas Parks and Wildlife State Wildlife Grant to YZ and WHN,,Aquatic Sciences,General,2012,2.602,2012,USA,0,0,0,0,North America,scott,1,-0.110316429,0.30819762,NA,gallardo,0.152990017,0.188432902,1,0,1.555555556,0.049164103
shelton2014,0,0.000505051,1980,0.001010101,0.002525253,0,0,0.001010101,0,0,0,0,2,171,Micropterus dolomieu,Predator,Abundance,River,Observational,1,0,0,0,0,0,0,none ,,African Zoology,General,2014,0.612,2014,South Africa,0,0,0,0,Africa,shelton,1,-2.056547855,0.730127711,uninvaded,new,0.558451423,0.479316142,0,0,0.4,0.015445242
shelton2015,0.000154083,0.000616333,6490,0.000154083,0.000924499,0,0,0.002003082,0,0,0.000154083,0,3,173,Oncorhynchus mykiss,Predator,Abundance,River,Observational,12,0,0,0,0,1,0,"(1) DST-NRF Centre of Excellence for Invasion Biology (CIB), (2) the German Academic Exchange Service (DAAD), (3) the University of Cape Town (UCT) and (4) the Cape Tercentenary Foundation",,Biological Invasions,Invasions,2015,2.855,2015,South Africa,0,0,0,0,Africa,shelton,1,-0.938941896,0.249369609,uninvaded,new,0.462948646,0.472852941,0,1,8,0.056006451
shelton2015,0.000154083,0.000616333,6490,0.000154083,0.000924499,0,0,0.002003082,0,0,0.000154083,0,1,173,Oncorhynchus mykiss,Predator,Physiochemistry,River,Observational,12,0,0,0,0,1,0,"(1) DST-NRF Centre of Excellence for Invasion Biology (CIB), (2) the German Academic Exchange Service (DAAD), (3) the University of Cape Town (UCT) and (4) the Cape Tercentenary Foundation",,Biological Invasions,Invasions,2015,2.855,2015,South Africa,0,0,0,0,Africa,shelton,1,0.46778736,0.171225521,uninvaded,new,0.462948646,0.472852941,0,1,8,0.056006451
shelton2015b,0,0.000333389,5999,0,0.002167028,0,0,0.002167028,0,0,0,0,2,174,Oncorhynchus mykiss,Predator,Abundance,River,Observational,2,0,0,0,0,1,0,"(1) DST-NRF Centre of Excellence for Invasion Biology (CIB), (2) the German Academic Exchange Service (DAAD), (3) the University of Cape Town (UCT) and (4) the Cape Tercentenary Foundation",,Hydrobiologia,General,2015,2.051,2015,South Africa,0,0,0,0,Africa,shelton,1,0.081602496,0.310245651,uninvaded,new,0.445124191,0.243584247,0,1,1.333333333,0.102663469
shelton2015b,0,0.000333389,5999,0,0.002167028,0,0,0.002167028,0,0,0,0,2,174,Oncorhynchus mykiss,Predator,Physiochemistry,River,Observational,2,0,0,0,0,1,0,"(1) DST-NRF Centre of Excellence for Invasion Biology (CIB), (2) the German Academic Exchange Service (DAAD), (3) the University of Cape Town (UCT) and (4) the Cape Tercentenary Foundation",,Hydrobiologia,General,2015,2.051,2015,South Africa,0,0,0,0,Africa,shelton,1,0.4535878,0.292367187,uninvaded,new,0.445124191,0.243584247,0,1,1.333333333,0.102663469
shelton2016,0,0.00054338,5521,0.000181127,0.00108676,0,0,0.002173519,0,0,0,0,3,172,Oncorhynchus mykiss,Predator,Abundance,River,Manipulative,1,0,0,0,0,1,0,"(1) DST-NRF Centre of Excellence for Invasion Biology (CIB), (2) the German Academic Exchange Service (DAAD), (3) the University of Cape Town (UCT) and (4) the Cape Tercentenary Foundation",,Austral Ecology,General,2016,1.598,2015,South Africa,0,0,0,0,Africa,shelton,1,-0.438073611,0.41396981,no species,new,-0.019973717,0.488886514,0,1,2,0.050725593
shelton2016,0,0.00054338,5521,0.000181127,0.00108676,0,0,0.002173519,0,0,0,0,2,172,Oncorhynchus mykiss,Predator,Physiochemistry,River,Manipulative,1,0,0,0,0,1,0,"(1) DST-NRF Centre of Excellence for Invasion Biology (CIB), (2) the German Academic Exchange Service (DAAD), (3) the University of Cape Town (UCT) and (4) the Cape Tercentenary Foundation",,Austral Ecology,General,2016,1.598,2015,South Africa,0,0,0,0,Africa,shelton,1,-0.069624407,0.500227694,no species,new,-0.019973717,0.488886514,0,1,2,0.050725593
