sort_num,refnum,refname,invasive_species,trophic_invader,response_var,response_fxnlgrp,habitat_type,study_type,es_num,es_num2,smd,var,SMD calculation notes,citations,fund_NSF,fund_FWS,fund_NOAA,fund_EPA,fund_USDA,fund_conserv,Funding Sources,Funding notes,Journal,journal_category,pubyear,impactfactor,impactfactor_year,lastauth_country,carp,zebra_mussel,phragmites,spartina,last_author_region,same_first_author,last_author_english
466,26,buria2007,Oncorhynchus mykiss,Predator,Abundance,Benthic Invertebrates,River,Observational,48,42,-4.83,0.92,,42,1,0,0,0,0,0,"(1) FONCyT PICT 01-13395, (2) CONI-CET PIP 6507 and (3) UNC B119",,Fundamental and Applied Limnology,Ecosystem,2007,0.558,2008,Argentina,0,0,0,0,Central and South America,buria,0
467,26,buria2007,Oncorhynchus mykiss,Predator,Abundance,Benthic Invertebrates,River,Observational,48,42,-4.51,0.3,,42,1,0,0,0,0,0,"(1) FONCyT PICT 01-13395, (2) CONI-CET PIP 6507 and (3) UNC B119",,Fundamental and Applied Limnology,Ecosystem,2007,0.558,2008,Argentina,0,0,0,0,Central and South America,buria,0
468,26,buria2007,Oncorhynchus mykiss,Predator,Abundance,Benthic Invertebrates,River,Observational,48,42,-5.58,1.16,,42,1,0,0,0,0,0,"(1) FONCyT PICT 01-13395, (2) CONI-CET PIP 6507 and (3) UNC B119",,Fundamental and Applied Limnology,Ecosystem,2007,0.558,2008,Argentina,0,0,0,0,Central and South America,buria,0
264,27,caiola2005,Gambusia holbrooki,Omnivore,Abundance,Fish,Estuary,Mesocosm,49,43,-3.84,1.58,,87,0,0,0,0,0,0,"(1) LIFE Project no. B4– 3200/96/502, (2) Programa Praxis XXI",,Journal of Applied Ichthyology,General,2005,0.563,2005,Spain,0,0,0,0,Europe,caiola,0
265,27,caiola2005,Gambusia holbrooki,Omnivore,Abundance,Fish,Estuary,Mesocosm,49,43,-8.7,6.43,,87,0,0,0,0,0,0,"(1) LIFE Project no. B4– 3200/96/502, (2) Programa Praxis XXI",,Journal of Applied Ichthyology,General,2005,0.563,2005,Spain,0,0,0,0,Europe,caiola,0
88,28,caraco1997,Dreissena polymorpha,Filter-collector,Abundance,Zooplankton,River,Observational,50,44,-0.16,0.7,,369,1,0,0,0,0,1,"(1) Hudson River Foundation, (2) General Reinsurance, (3) NSF",,Ecology,General,1997,3.139,1997,USA,0,1,0,0,North America,caraco,1
89,28,caraco1997,Dreissena polymorpha,Filter-collector,Abundance,Zooplankton,River,Observational,50,44,-1.22,0.93,,369,1,0,0,0,0,1,"(1) Hudson River Foundation, (2) General Reinsurance, (3) NSF",,Ecology,General,1997,3.139,1997,USA,0,1,0,0,North America,caraco,1
86,28,caraco1997,Dreissena polymorpha,Filter-collector,Physiochemistry,Nutrients-N,River,Observational,51,45,0.05,1,,369,1,0,0,0,0,1,"(1) Hudson River Foundation, (2) General Reinsurance, (3) NSF",,Ecology,General,1997,3.139,1997,USA,0,1,0,0,North America,caraco,1
87,28,caraco1997,Dreissena polymorpha,Filter-collector,Physiochemistry,Nutrients-P,River,Observational,52,45,0.42,1.18,,369,1,0,0,0,0,1,"(1) Hudson River Foundation, (2) General Reinsurance, (3) NSF",,Ecology,General,1997,3.139,1997,USA,0,1,0,0,North America,caraco,1
706,29,caraco2002,Trapa natans,Primary-producer,Physiochemistry,Nutrients-N,River,Observational,53,46,-3.62,3.48,,159,1,0,1,0,0,1,"(1) Hudson River Foundation, (2) New York Sea Grant, (3) NSF, and (4) the A. W. Mellon Foundation",,Ecological Applications,Conservation,2002,3.025,2002,USA,0,0,0,0,North America,caraco,1
707,29,caraco2002,Trapa natans,Primary-producer,Physiochemistry,Nutrients-N,River,Observational,53,46,-2.79,2.33,,159,1,0,1,0,0,1,"(1) Hudson River Foundation, (2) New York Sea Grant, (3) NSF, and (4) the A. W. Mellon Foundation",,Ecological Applications,Conservation,2002,3.025,2002,USA,0,0,0,0,North America,caraco,1
704,29,caraco2002,Trapa natans,Primary-producer,Physiochemistry,Nutrients-P,River,Observational,54,46,-2.64,2.16,,159,1,0,1,0,0,1,"(1) Hudson River Foundation, (2) New York Sea Grant, (3) NSF, and (4) the A. W. Mellon Foundation",,Ecological Applications,Conservation,2002,3.025,2002,USA,0,0,0,0,North America,caraco,1
705,29,caraco2002,Trapa natans,Primary-producer,Physiochemistry,Nutrients-P,River,Observational,54,46,-0.91,0.84,,159,1,0,1,0,0,1,"(1) Hudson River Foundation, (2) New York Sea Grant, (3) NSF, and (4) the A. W. Mellon Foundation",,Ecological Applications,Conservation,2002,3.025,2002,USA,0,0,0,0,North America,caraco,1
268,30,cardona2006,Gambusia holbrooki,Omnivore,Abundance,Macrophytes,Lake,Manipulative,55,47,0.62,0.75,,14,0,0,0,0,0,0,none,none indicated in acknowledgments ,Biological Invasions,Invasions,2006,2.531,2006,Spain,0,0,0,0,Europe,cardona,0
266,30,cardona2006,Gambusia holbrooki,Omnivore,Abundance,Phytoplankton,Lake,Manipulative,56,47,-1.97,1.5,,14,0,0,0,0,0,0,none,none indicated in acknowledgments ,Biological Invasions,Invasions,2006,2.531,2006,Spain,0,0,0,0,Europe,cardona,0
267,30,cardona2006,Gambusia holbrooki,Omnivore,Physiochemistry,Nutrients-N,Lake,Manipulative,57,48,1.9,1.44,,14,0,0,0,0,0,0,none,none indicated in acknowledgments ,Biological Invasions,Invasions,2006,2.531,2006,Spain,0,0,0,0,Europe,cardona,0
322,31,carlsson2004,Pomacea canaliculata,Omnivore,Abundance,Macrophytes,Lake,Manipulative,58,49,-2.91,0.43,,226,1,0,0,0,1,1,"grants from: (1) Swedish International Development Cooperation Agency, (2) the Swedish Research Council, and (3) the Swedish Research Council for Environment, Agri- cultural Sciences and Spatial Planning",,Ecology,General,2004,4.104,2004,Sweden,0,0,0,0,Europe,carlsson,0
323,31,carlsson2004,Pomacea canaliculata,Omnivore,Abundance,Phytoplankton,Lake,Manipulative,59,49,0.76,0.24,,226,1,0,0,0,1,1,"grants from: (1) Swedish International Development Cooperation Agency, (2) the Swedish Research Council, and (3) the Swedish Research Council for Environment, Agri- cultural Sciences and Spatial Planning",,Ecology,General,2004,4.104,2004,Sweden,0,0,0,0,Europe,carlsson,0
317,31,carlsson2004,Pomacea canaliculata,Omnivore,Abundance,Macrophytes,Lake,Observational,60,50,-6,2.86,,226,1,0,0,0,1,1,"grants from: (1) Swedish International Development Cooperation Agency, (2) the Swedish Research Council, and (3) the Swedish Research Council for Environment, Agri- cultural Sciences and Spatial Planning",,Ecology,General,2004,4.104,2004,Sweden,0,0,0,0,Europe,carlsson,0
319,31,carlsson2004,Pomacea canaliculata,Omnivore,Abundance,Phytoplankton,Lake,Observational,61,50,0.91,0.45,,226,1,0,0,0,1,1,"grants from: (1) Swedish International Development Cooperation Agency, (2) the Swedish Research Council, and (3) the Swedish Research Council for Environment, Agri- cultural Sciences and Spatial Planning",,Ecology,General,2004,4.104,2004,Sweden,0,0,0,0,Europe,carlsson,0
318,31,carlsson2004,Pomacea canaliculata,Omnivore,Diversity,Macrophytes,Lake,Observational,62,51,-1.41,0.53,,226,1,0,0,0,1,1,"grants from: (1) Swedish International Development Cooperation Agency, (2) the Swedish Research Council, and (3) the Swedish Research Council for Environment, Agri- cultural Sciences and Spatial Planning",,Ecology,General,2004,4.104,2004,Sweden,0,0,0,0,Europe,carlsson,0
321,31,carlsson2004,Pomacea canaliculata,Omnivore,Physiochemistry,Nutrients-N,Lake,Observational,63,52,1.01,0.46,,226,1,0,0,0,1,1,"grants from: (1) Swedish International Development Cooperation Agency, (2) the Swedish Research Council, and (3) the Swedish Research Council for Environment, Agri- cultural Sciences and Spatial Planning",,Ecology,General,2004,4.104,2004,Sweden,0,0,0,0,Europe,carlsson,0
320,31,carlsson2004,Pomacea canaliculata,Omnivore,Physiochemistry,Nutrients-P,Lake,Observational,64,52,1.55,0.56,,226,1,0,0,0,1,1,"grants from: (1) Swedish International Development Cooperation Agency, (2) the Swedish Research Council, and (3) the Swedish Research Council for Environment, Agri- cultural Sciences and Spatial Planning",,Ecology,General,2004,4.104,2004,Sweden,0,0,0,0,Europe,carlsson,0
183,32,chan2013,Nuttallia obscurata,Filter-collector,Physiochemistry,Nutrients-N,Estuary,Manipulative,65,53,0.55,0.73,,3,1,0,0,0,0,0,NSERC Strategic Grant (CHONe),,Journal of Experimental Marine Biology and Ecology,Ecosystem,2013,2.475,2013,Canada,0,0,0,0,North America,chan,1
185,32,chan2013,Nuttallia obscurata,Filter-collector,Physiochemistry,Nutrients-N,Estuary,Manipulative,65,53,-0.04,0.67,,3,1,0,0,0,0,0,NSERC Strategic Grant (CHONe),,Journal of Experimental Marine Biology and Ecology,Ecosystem,2013,2.475,2013,Canada,0,0,0,0,North America,chan,1
182,32,chan2013,Nuttallia obscurata,Filter-collector,Physiochemistry,OM,Estuary,Manipulative,66,53,1.86,1.41,,3,1,0,0,0,0,0,NSERC Strategic Grant (CHONe),,Journal of Experimental Marine Biology and Ecology,Ecosystem,2013,2.475,2013,Canada,0,0,0,0,North America,chan,1
184,32,chan2013,Nuttallia obscurata,Filter-collector,Physiochemistry,OM,Estuary,Manipulative,66,53,1.69,1.28,,3,1,0,0,0,0,0,NSERC Strategic Grant (CHONe),,Journal of Experimental Marine Biology and Ecology,Ecosystem,2013,2.475,2013,Canada,0,0,0,0,North America,chan,1
668,33,chen2009,Spartina alterniflora,Primary-producer,Abundance,Benthic Invertebrates,Estuary,Observational,67,54,-0.47,0.39,,25,1,0,0,0,0,0,"(1) NSFC fund (40876044), (2) Ministry of Science and Technology of China (2006BAC01A14), and (3) Science and Technology Department of Shanghai (072312032, 06DZ12302 and 08231200705)",,"Estuarine, Coastal and Shelf Science",Ecosystem,2009,1.97,2009,China,0,0,0,1,Asia,chen_a,0
671,34,chen2007,Spartina alterniflora,Primary-producer,Physiochemistry,Nutrients-N,Estuary,Manipulative,68,55,0.14,0.67,,41,1,0,0,0,0,0,"(1) NSFC funds (30570299 and 30370285), (2) the Science and Technology Department of Shanghai (04QMX1405 and 04DZ19301), and (3) the Ministry of Education (NCET-04-0360, 105063).",,Marine Ecology Progress Series,Ecosystem,2007,2.546,2012,China,0,0,0,1,Asia,chen_b,0
672,34,chen2007,Spartina alterniflora,Primary-producer,Physiochemistry,Nutrients-N,Estuary,Manipulative,68,55,-0.45,0.71,,41,1,0,0,0,0,0,"(1) NSFC funds (30570299 and 30370285), (2) the Science and Technology Department of Shanghai (04QMX1405 and 04DZ19301), and (3) the Ministry of Education (NCET-04-0360, 105063).",,Marine Ecology Progress Series,Ecosystem,2007,2.546,2012,China,0,0,0,1,Asia,chen_b,0
673,34,chen2007,Spartina alterniflora,Primary-producer,Physiochemistry,Nutrients-P,Estuary,Manipulative,69,55,0.13,0.67,,41,1,0,0,0,0,0,"(1) NSFC funds (30570299 and 30370285), (2) the Science and Technology Department of Shanghai (04QMX1405 and 04DZ19301), and (3) the Ministry of Education (NCET-04-0360, 105063).",,Marine Ecology Progress Series,Ecosystem,2007,2.546,2012,China,0,0,0,1,Asia,chen_b,0
674,34,chen2007,Spartina alterniflora,Primary-producer,Physiochemistry,Nutrients-P,Estuary,Manipulative,69,55,0.05,0.67,,41,1,0,0,0,0,0,"(1) NSFC funds (30570299 and 30370285), (2) the Science and Technology Department of Shanghai (04QMX1405 and 04DZ19301), and (3) the Ministry of Education (NCET-04-0360, 105063).",,Marine Ecology Progress Series,Ecosystem,2007,2.546,2012,China,0,0,0,1,Asia,chen_b,0
669,34,chen2007,Spartina alterniflora,Primary-producer,Physiochemistry,OM,Estuary,Manipulative,70,55,1.18,0.97,,41,1,0,0,0,0,0,"(1) NSFC funds (30570299 and 30370285), (2) the Science and Technology Department of Shanghai (04QMX1405 and 04DZ19301), and (3) the Ministry of Education (NCET-04-0360, 105063).",,Marine Ecology Progress Series,Ecosystem,2007,2.546,2012,China,0,0,0,1,Asia,chen_b,0
670,34,chen2007,Spartina alterniflora,Primary-producer,Physiochemistry,OM,Estuary,Manipulative,70,55,-0.04,0.67,,41,1,0,0,0,0,0,"(1) NSFC funds (30570299 and 30370285), (2) the Science and Technology Department of Shanghai (04QMX1405 and 04DZ19301), and (3) the Ministry of Education (NCET-04-0360, 105063).",,Marine Ecology Progress Series,Ecosystem,2007,2.546,2012,China,0,0,0,1,Asia,chen_b,0
618,35,cheruvelil2002,Myriophyllum spicatum,Primary-producer,Abundance,Benthic Invertebrates,Lake,Observational,71,56,-1.04,0.34,,122,0,0,0,1,1,1,"(1) USE- PA STAR Fellowships (U-915342-01-0, U- 91595801-0), (2) grants from Michigan State University Agricultural Experimental Station and (3) Michigan State University Extension, and (4) the Aquatic Ecosystem Restoration Foundation, (5) the US Army Corps of Engineers Aquatic Plant Control Research Program.",,North American Benthological Society,Ecosystem,2002,2.077,2002,USA,0,0,0,0,North America,cheruvelil,1
616,35,cheruvelil2002,Myriophyllum spicatum,Primary-producer,Abundance,Phytoplankton,Lake,Observational,72,56,-0.21,0.68,,122,0,0,0,1,1,1,"(1) USE- PA STAR Fellowships (U-915342-01-0, U- 91595801-0), (2) grants from Michigan State University Agricultural Experimental Station and (3) Michigan State University Extension, and (4) the Aquatic Ecosystem Restoration Foundation, (5) the US Army Corps of Engineers Aquatic Plant Control Research Program.",,North American Benthological Society,Ecosystem,2002,2.077,2002,USA,0,0,0,0,North America,cheruvelil,1
617,35,cheruvelil2002,Myriophyllum spicatum,Primary-producer,Diversity,Benthic Invertebrates,Lake,Observational,73,57,-1.39,0.39,,122,0,0,0,1,1,1,"(1) USE- PA STAR Fellowships (U-915342-01-0, U- 91595801-0), (2) grants from Michigan State University Agricultural Experimental Station and (3) Michigan State University Extension, and (4) the Aquatic Ecosystem Restoration Foundation, (5) the US Army Corps of Engineers Aquatic Plant Control Research Program.",,North American Benthological Society,Ecosystem,2002,2.077,2002,USA,0,0,0,0,North America,cheruvelil,1
614,35,cheruvelil2002,Myriophyllum spicatum,Primary-producer,Physiochemistry,Nutrients-N,Lake,Observational,74,58,-0.25,0.68,,122,0,0,0,1,1,1,"(1) USE- PA STAR Fellowships (U-915342-01-0, U- 91595801-0), (2) grants from Michigan State University Agricultural Experimental Station and (3) Michigan State University Extension, and (4) the Aquatic Ecosystem Restoration Foundation, (5) the US Army Corps of Engineers Aquatic Plant Control Research Program.",,North American Benthological Society,Ecosystem,2002,2.077,2002,USA,0,0,0,0,North America,cheruvelil,1
615,35,cheruvelil2002,Myriophyllum spicatum,Primary-producer,Physiochemistry,Nutrients-P,Lake,Observational,75,58,-0.74,0.78,,122,0,0,0,1,1,1,"(1) USE- PA STAR Fellowships (U-915342-01-0, U- 91595801-0), (2) grants from Michigan State University Agricultural Experimental Station and (3) Michigan State University Extension, and (4) the Aquatic Ecosystem Restoration Foundation, (5) the US Army Corps of Engineers Aquatic Plant Control Research Program.",,North American Benthological Society,Ecosystem,2002,2.077,2002,USA,0,0,0,0,North America,cheruvelil,1
596,36,coetzee2014,Eichhornia crassipes,Primary-producer,Abundance,Benthic Invertebrates,Lake,Observational,76,59,-2.92,1.08,,7,0,0,0,0,0,1,Working for Water programme of the Department of Environmental Affairs,,Biodiversity and Conservation,Conservation,2014,2.365,2014,South Africa,0,0,0,0,Africa,coetzee,0
307,37,crawford2006,Pacifastacus leniusculus,Omnivore,Abundance,Benthic Invertebrates,River,Observational,77,60,-0.17,0.28,,60,0,0,0,0,0,0,none,United Clyde Angling Protective Association Ltd. (not sure if financial or otherwise) p.620,Aquatic Conservation: Marine and Freshwater Ecosystems,Conservation,2006,1.213,2006,UK,0,0,0,0,Europe,crawford,1
308,37,crawford2006,Pacifastacus leniusculus,Omnivore,Diversity,Benthic Invertebrates,River,Observational,78,61,-0.48,0.29,,60,0,0,0,0,0,0,none,United Clyde Angling Protective Association Ltd. (not sure if financial or otherwise) p.621,Aquatic Conservation: Marine and Freshwater Ecosystems,Conservation,2006,1.213,2006,UK,0,0,0,0,Europe,crawford,1
309,37,crawford2006,Pacifastacus leniusculus,Omnivore,Diversity,Benthic Invertebrates,River,Observational,78,61,-0.39,0.28,,60,0,0,0,0,0,0,none,United Clyde Angling Protective Association Ltd. (not sure if financial or otherwise) p.622,Aquatic Conservation: Marine and Freshwater Ecosystems,Conservation,2006,1.213,2006,UK,0,0,0,0,Europe,crawford,1
550,38,cushman2010,Arundo donax,Primary-producer,Diversity,Macrophytes,River,Observational,79,62,-3.96,0.68,,42,0,1,0,0,0,0,(1) Sonoma County CA Water Agency’s Fisheries Enhancement Program and (2) the Switzer Foundation,,Biological Invasions,Invasions,2010,3.474,2010,USA,0,0,0,0,North America,cushman,1
551,38,cushman2010,Arundo donax,Primary-producer,Diversity,Macrophytes,River,Observational,79,62,-1.08,0.24,,42,0,1,0,0,0,0,(1) Sonoma County CA Water Agency’s Fisheries Enhancement Program and (2) the Switzer Foundation,,Biological Invasions,Invasions,2010,3.474,2010,USA,0,0,0,0,North America,cushman,1
733,38,cushman2010,Vinca major,Primary-producer,Diversity,Macrophytes,River,Observational,80,63,-9.11,2.75,,42,0,1,0,0,0,0,(1) Sonoma County CA Water Agency’s Fisheries Enhancement Program and (2) the Switzer Foundation,,Biological Invasions,Invasions,2010,3.474,2010,USA,0,0,0,0,North America,cushman,1
697,39,cutajar2012,Spartina anglica,Primary-producer,Abundance,Benthic Invertebrates,Estuary,Observational,81,64,-1.51,0.58,,9,0,0,0,0,0,0,NA,,Marine Ecology Progress Series,Ecosystem,2012,2.546,2012,Australia,0,0,0,1,Australia and New Zealand,cutajar,1
698,39,cutajar2012,Spartina anglica,Primary-producer,Abundance,Benthic Invertebrates,Estuary,Observational,81,64,-1.23,0.52,,9,0,0,0,0,0,0,NA,,Marine Ecology Progress Series,Ecosystem,2012,2.546,2012,Australia,0,0,0,1,Australia and New Zealand,cutajar,1
701,39,cutajar2012,Spartina anglica,Primary-producer,Abundance,Macrophytes,Estuary,Observational,82,64,1.54,0.59,,9,0,0,0,0,0,0,NA,,Marine Ecology Progress Series,Ecosystem,2012,2.546,2012,Australia,0,0,0,1,Australia and New Zealand,cutajar,1
693,39,cutajar2012,Spartina anglica,Primary-producer,Diversity,Benthic Invertebrates,Estuary,Observational,83,65,-3.39,1.31,,9,0,0,0,0,0,0,NA,,Marine Ecology Progress Series,Ecosystem,2012,2.546,2012,Australia,0,0,0,1,Australia and New Zealand,cutajar,1
694,39,cutajar2012,Spartina anglica,Primary-producer,Diversity,Benthic Invertebrates,Estuary,Observational,83,65,-3.25,1.24,,9,0,0,0,0,0,0,NA,,Marine Ecology Progress Series,Ecosystem,2012,2.546,2012,Australia,0,0,0,1,Australia and New Zealand,cutajar,1
695,39,cutajar2012,Spartina anglica,Primary-producer,Diversity,Benthic Invertebrates,Estuary,Observational,83,65,-1.03,0.49,,9,0,0,0,0,0,0,NA,,Marine Ecology Progress Series,Ecosystem,2012,2.546,2012,Australia,0,0,0,1,Australia and New Zealand,cutajar,1
696,39,cutajar2012,Spartina anglica,Primary-producer,Diversity,Benthic Invertebrates,Estuary,Observational,83,65,-1.48,0.58,,9,0,0,0,0,0,0,NA,,Marine Ecology Progress Series,Ecosystem,2012,2.546,2012,Australia,0,0,0,1,Australia and New Zealand,cutajar,1
699,39,cutajar2012,Spartina anglica,Primary-producer,Physiochemistry,OM,Estuary,Observational,84,66,-1.06,0.49,,9,0,0,0,0,0,0,NA,,Marine Ecology Progress Series,Ecosystem,2012,2.546,2012,Australia,0,0,0,1,Australia and New Zealand,cutajar,1
700,39,cutajar2012,Spartina anglica,Primary-producer,Physiochemistry,OM,Estuary,Observational,84,66,-0.21,0.4,,9,0,0,0,0,0,0,NA,,Marine Ecology Progress Series,Ecosystem,2012,2.546,2012,Australia,0,0,0,1,Australia and New Zealand,cutajar,1
727,40,douglas2003,Urochloa mutica,Primary-producer,Abundance,Benthic Invertebrates,River,Observational,85,67,-0.36,0.52,,51,0,0,0,0,0,1,(1) R & D Program and (2) NTU project grant.,Environment Australia and Land and Water Australia National Wetlands,Freshwater Biology,Ecosystem,2003,1.936,2003,Australia,0,0,0,0,Australia and New Zealand,douglas,1
726,40,douglas2003,Urochloa mutica,Primary-producer,Diversity,Benthic Invertebrates,River,Observational,86,68,-0.32,0.51,,51,0,0,0,0,0,1,(1) R & D Program and (2) NTU project grant.,Environment Australia and Land and Water Australia National Wetlands,Freshwater Biology,Ecosystem,2003,1.936,2003,Australia,0,0,0,0,Australia and New Zealand,douglas,1
203,41,driver2005,Cyprinus carpio,Omnivore,Abundance,Phytoplankton,Lake,Manipulative,87,69,0.33,0.38,,53,0,1,0,0,0,0,"(1) Cooperative Research Centre for Freshwater Ecology (CRCFE), (2) University of Canberra (UC), (3) La Trobe University, (4) the New South Wales Fisheries Research Institute (FRI)",,Archiv für Hydrobiologie ,Ecosystem,2005,1.324,2005,Australia,1,0,0,0,Australia and New Zealand,driver,1
204,41,driver2005,Cyprinus carpio,Omnivore,Abundance,Phytoplankton,Lake,Manipulative,87,69,0.48,0.39,,53,0,1,0,0,0,0,"(1) Cooperative Research Centre for Freshwater Ecology (CRCFE), (2) University of Canberra (UC), (3) La Trobe University, (4) the New South Wales Fisheries Research Institute (FRI)",,Archiv für Hydrobiologie ,Ecosystem,2005,1.324,2005,Australia,1,0,0,0,Australia and New Zealand,driver,1
